label_zcta label_County Fraction
1716 2 0.9513960812746259
1716 21 0.04860391872537405
1717 39 0.5768791146234702
1717 15 0.4231208853765297
1718 13 0.6519776596480156
1718 2 0.019472818909647367
1718 0 0.3285495214423371
1719 0 0.000553653736127203
1719 21 0.9994463462638727
1720 15 0.0002776088532566123
1720 2 0.9997223911467434
1721 2 0.9944412972396452
1721 0 0.0055587027603548654
1722 1 0.22966712164298714
1722 0 0.7703328783570128
1723 13 1.0
1724 2 0.9806295403942802
1724 15 0.019370459605719724
1725 0 8.061541152654376e-05
1725 21 0.9999193845884734
1726 12 0.004767629251446353
1726 15 0.34019872171052024
1726 39 0.6550336490380334
1727 0 1.2269393423787193e-05
1727 1 0.9999877306065762
1728 6 0.9999999700662279
1728 0 2.9933772164920334e-08
1729 6 1.0
1730 6 1.0
1731 2 1.0
1732 2 1.0
1733 2 1.0
1734 21 0.36970086864203516
1734 5 0.6302991313579648
1735 1 0.9999999391820232
1735 0 6.081797680331782e-08
1736 21 1.0
1737 0 0.26196917532203123
1737 21 0.7380308246779688
1738 21 0.00016227668798215794
1738 0 0.9998377233120179
1739 21 0.00017477206619502425
1739 5 6.152116867327324e-07
1739 6 0.999276744479431
1739 0 0.0005478682426871825
1740 0 0.9998359073726147
1740 21 0.00016409262738528404
1741 2 0.9420196031071242
1741 0 0.05798039689287588
1742 21 0.7891003781127451
1742 2 0.21089962188725483
1743 21 1.0
1744 13 4.688519800102094e-06
1744 2 0.9999953114801999
1745 2 1.0
1746 15 0.0021753158579199162
1746 2 0.99782468414208
1747 13 0.25859213095117173
1747 0 0.7414078690488282
1748 0 0.00048148478520102146
1748 2 0.999518515214799
1749 15 1.0
1750 6 1.0
1751 19 1.9792955808574818e-05
1751 6 0.9999802070441914
1752 5 0.7057979201837105
1752 21 0.0009690027524734125
1752 6 0.293233077063816
1753 39 0.001799239066516278
1753 15 0.9982007609334836
1754 2 1.0
1755 0 0.4466814515642337
1755 6 0.42657468057655573
1755 1 0.12674386785921046
1756 0 0.06738953979755555
1756 6 0.0006187610416973457
1756 21 0.8916671686243243
1756 5 0.040324530536422695
1757 0 1.0
1758 21 0.3241912060387042
1758 5 0.6758087939612958
1759 0 0.00028638764384846476
1759 2 0.9997136123561515
1760 21 1.0
1761 15 1.0
1762 15 0.925568557244085
1762 2 0.0744314427559149
1763 2 1.0
1764 21 1.0
1765 21 1.0
1766 21 1.0
1767 21 1.0
