label_zcta label_subcounty Fraction
1083 275 1.139739608931083e-10
1083 405 0.3638086848307034
1083 782 2.007333514641991e-11
1084 405 0.18254704081279977
1084 730 0.13219293435630539
1084 158 0.16453196927427113
1084 61 1.1157008764281948e-10
1084 622 0.042039369819290705
1084 132 0.1491076985723036
1084 187 6.364140608906154e-05
1084 914 0.32951734564737023
1085 980 0.41498333158579603
1085 384 0.20256469615258565
1085 1007 0.26425015006271163
1085 746 0.11820182219890683
1086 12 0.9999991949533684
1086 160 8.049782895027252e-07
1086 854 6.834201875759068e-11
1087 854 0.9999999978822938
1087 163 2.1177061748014847e-09
1088 811 0.34926927310981354
1088 904 0.0006743246774989831
1088 431 0.6500564022126873
1089 874 0.07898310597788455
1089 509 0.06276510512787496
1089 851 0.2821379684921404
1089 422 0.20765343245891565
1089 726 3.8276708266869534e-08
1089 56 0.005400202487526223
1089 939 0.36306014710671236
1089 953 7.223746678452106e-11
1090 44 0.032440531351939576
1090 615 0.46613029601492134
1090 336 0.012798090955261115
1090 302 0.08968768584610588
1090 608 0.017336762569993783
1090 581 0.01771057615026033
1090 947 0.3638960571115181
1091 124 0.13775007225553285
1091 536 3.1688896945775296e-07
1091 381 0.05046620100047973
1091 321 0.0023084596926684305
1091 913 0.8094749501623495
1092 607 1.0
1093 607 1.0
1094 607 0.9601095964699858
1094 904 0.03989040353001417
1095 607 0.9088818924144096
1095 830 0.09111810758559034
1096 613 0.061285059129344066
1096 999 0.4396241024385005
1096 607 0.4990908384321555
1097 607 0.9911448082380749
1097 830 0.008855191761924962
1098 999 9.927992874828831e-05
1098 607 0.5851067738716805
1098 613 0.4147939461995713
1099 811 0.2759867899285796
1099 904 0.5324674759709552
1099 449 0.0015979880298975784
1099 613 0.00010567124053316409
1099 607 0.0004202172223534162
1099 431 0.18942185760768115
1100 607 0.9228181233982536
1100 999 0.00026027174753945125
1100 830 0.0769216048542069
1101 999 0.5359127881699919
1101 630 0.009696432444778535
1101 613 0.45439077938522965
1102 630 0.39064826190823326
1102 833 0.40378736998998904
1102 613 0.2055643681017777
1103 607 0.15604025745836753
1103 999 0.8439597425416325
1104 607 0.00843210019298779
1104 834 6.570198929969127e-06
1104 811 0.00026497803560411994
1104 193 0.00010309993327972295
1104 830 0.9911932516391981
1105 607 0.032799156110391504
1105 830 0.1285152304723507
1105 811 0.39133514984257434
1105 904 0.4473504635746835
1106 607 0.6410274637813183
1106 830 0.0023851612083139106
1106 999 0.35658737501036786
1107 98 8.883036440968638e-10
1107 925 0.9244428690707528
1107 172 1.5154248865329182e-09
1107 305 0.07555712852551878
1108 124 3.6272317137461864e-10
1108 308 0.042144832016368435
1108 670 0.19143284160585458
1108 674 0.18240838703411752
1108 122 0.5840139389809362
1109 713 0.2111071489641403
1109 951 0.3364517932527883
1109 624 5.3483900311434366e-08
1109 300 0.45244100429917117
1110 444 0.031499792523939266
1110 50 0.3086595112250572
1110 83 0.6598406962510036
1111 453 0.13703950916408744
1111 364 0.8629604908359125
1112 114 2.485035906893567e-10
1112 160 0.5666959938897966
1112 393 0.16570217185656871
1112 12 0.010983803060566332
1112 269 0.2566180309445648
1113 951 0.1585884222295957
1113 524 0.018181992092943
1113 300 0.046920269004082193
1113 624 0.022473931377424573
1113 662 0.06816858728505007
1113 98 0.012800977928606965
1113 305 0.04284485098926724
1113 925 0.4755995621421696
1113 713 7.006751975080809e-11
1113 677 0.15442140688079306
1114 85 0.2904459624130477
1114 776 0.7095540375869523
1115 475 1.7889602751004237e-10
1115 524 8.495206183449789e-10
1115 110 0.9999999984762975
1115 626 4.952858395058044e-10
1116 298 0.9999999958259181
1116 549 2.4562544753399223e-09
1116 798 1.71782732405322e-09
1117 549 1.0
1118 805 0.07245701695297284
1118 365 0.25819335353534045
1118 425 0.004184775564211944
1118 738 0.5850277553059053
1118 798 0.02465760284314624
1118 915 0.05547949579842308
1119 670 1.6023145475532172e-10
1119 624 0.014504042020043585
1119 308 1.4836512114863642e-10
1119 485 0.0007492043071165848
1119 393 0.02528455309781829
1119 114 0.3111001292331061
1119 168 0.31644631001175366
1119 381 0.011522442690960566
1119 321 1.8332832220311268e-11
1119 160 0.09741058321690872
1119 174 0.22298273509536323
1120 601 0.7432273322936371
1120 93 0.015824842740553787
1120 238 8.080610988387343e-11
1120 52 8.353137809469311e-12
1120 706 0.023163059988618374
1120 701 6.87336679993379e-10
1120 736 0.2177847642006877
1120 965 7.213501260471956e-15
1121 131 4.2176107493157415e-10
1121 839 0.23370840115677485
1121 391 1.4068828122921738e-09
1121 298 0.7662915962425267
1121 657 3.2486239851748947e-10
1121 798 4.471920893118884e-10
1122 839 1.1722970273334853e-08
1122 897 0.9999999882770296
1123 292 1.093062131737707e-11
1123 312 0.3406392386656393
1123 663 1.5739591451590404e-10
1123 647 1.6638514507795336e-10
1123 701 2.0476258937601393e-10
1123 571 0.05609724708010487
1123 965 0.00037808373426949485
1123 601 1.7110435650711196e-10
1123 706 0.5023170153120514
1123 170 0.09864091616458485
1123 995 0.0019274983327713373
1124 629 5.039836264436498e-07
1124 230 0.016715849728270678
1124 769 0.846452712156094
1124 897 0.13683093413200895
1125 839 0.3566688021548021
1125 298 0.03602126792702964
1125 391 4.564746837383462e-10
1125 946 0.6073099294616937
1126 897 0.04555768753570734
1126 839 0.006908011777729341
1126 629 0.12139986298676932
1126 230 3.1774511155378997e-10
1126 657 0.09192803294476709
1126 769 0.7342064043808331
1126 1002 5.6448679141721846e-11
1127 172 1.502044193597454e-09
1127 444 0.2139658811367159
1127 817 3.8224812658227955e-11
1127 426 0.08827851748008982
1127 717 0.6977555992847259
1127 49 2.483950283551116e-10
1127 83 5.793377610551146e-12
1127 774 3.040111265957758e-10
1128 662 0.7731988948538415
1128 677 0.043472131972190256
1128 485 9.609536223631389e-11
1128 624 0.12400116070740728
1128 174 0.059327812370465596
1129 307 1.0175599354479467e-10
1129 292 7.127841095568448e-11
1129 306 5.986951244190785e-11
1129 175 0.11019305546658731
1129 170 0.5382448886193875
1129 425 0.21962117092548075
1129 706 1.0808835082189699e-10
1129 571 0.1282324491560255
1129 312 0.0037084354915266904
1130 475 0.10058574033555008
1130 109 3.541926133296729e-08
1130 453 0.11850771029206118
1130 364 0.7809065136612799
1130 626 2.9184743147075495e-10
1131 657 0.6882120685961114
1131 867 0.03149368584980893
1131 769 0.2802942455491043
1131 1002 4.975209436037467e-12
1132 457 0.00421525784599661
1132 359 0.49805759401159977
1132 489 0.22057839574656096
1132 68 0.11715231376315154
1132 602 2.661201359247833e-10
1132 774 0.1599964383665709
1133 628 2.1624000027421745e-10
1133 626 0.999999999460218
1133 767 3.235421402373928e-10
1134 369 0.03568182782574199
1134 549 1.073174349382353e-10
1134 882 0.3056267358277103
1134 737 0.4802310049615777
1134 841 0.12103413292745982
1134 225 0.057426298350192716
1135 571 1.0
1136 680 0.0637145009736178
1136 776 0.44726260482384783
1136 369 0.18149075831205133
1136 737 0.30753213589048306
1137 738 0.007694146723801947
1137 915 0.015922029564681254
1137 111 4.783206435549494e-10
1137 760 0.09123302198984341
1137 549 2.2844598105086444e-11
1137 798 2.33076018082347e-10
1137 805 0.8851508009874319
1138 365 8.146292854032372e-10
1138 425 0.9999999986542987
1138 571 5.310721003751969e-10
1139 305 0.21180905277197545
1139 925 0.0025742126618739105
1139 626 0.0014818056565152962
1139 717 0.7694821063570441
1139 524 1.178424282151398e-10
1139 172 0.002584822140733572
1139 444 0.012068000100677748
1139 49 1.9333746686253607e-10
1140 571 6.703621111946054e-13
1140 601 0.05235162932486779
1140 390 0.016840649033597197
1140 52 1.1922882572881894e-10
1140 965 0.47149479862353083
1140 706 1.4612061157518534e-10
1140 663 0.10212662153280135
1140 714 0.08682384905603852
1140 250 0.01250148936244271
1140 457 0.04417770130648686
1140 93 0.21368326149421488
1141 781 0.01600603546176809
1141 181 0.3483179519234304
1141 685 2.1857548568754085e-10
1141 147 7.514340403548589e-11
1141 361 0.5186484158375982
1141 897 2.0519553077448127e-11
1141 946 0.11702759646296504
1142 769 1.0
1143 915 0.6893634621369567
1143 805 1.206189657809626e-10
1143 738 0.3106365376175283
1143 760 1.2489614921053768e-10
1144 475 0.5821039835449747
1144 110 0.26544091130970604
1144 32 0.05289645329442275
1144 433 0.09955865160891134
1144 626 2.419850370686006e-10
1145 110 0.9999999995994535
1145 32 4.00546515326695e-10
1146 776 0.06902293355779456
1146 737 0.27993440494676486
1146 882 0.41281936352203147
1146 85 0.2382232979734091
1147 175 0.23922401540887345
1147 425 0.2743365770853991
1147 365 0.11052315156123946
1147 915 0.013789693289378272
1147 738 0.36212656265510973
1148 261 1.1925812618101742e-09
1148 1000 0.0014746332005140098
1148 181 1.1007588527937821e-09
1148 817 0.005392995265826882
1148 781 0.9931323685736911
1148 147 6.666280434229818e-10
1149 444 2.0703371852504316e-08
1149 83 0.9999999786080517
1149 172 6.885765856657747e-10
1150 49 0.9659404081669988
1150 774 8.389754637622136e-11
1150 767 1.7654575486930336e-10
1150 697 0.034059590886457755
1150 717 6.630411528000295e-10
1150 489 2.3059183026751747e-11
1151 83 0.40995553765269943
1151 98 0.16676709773941428
1151 300 0.10120594671302703
1151 527 0.020737921595165028
1151 203 0.30133349628830697
1151 50 1.1387444118344087e-11
1152 85 0.10606682942257044
1152 882 0.34975556116376905
1152 549 0.5441776094136606
1153 181 5.0956771134780106e-11
1153 391 0.0049818901869249105
1153 781 3.848489048354547e-10
1153 147 0.17207604258914005
1153 365 0.0048431155367496545
1153 599 0.37980839572265385
1153 946 0.35324292475148533
1153 361 0.08504763077724042
1154 717 5.917597224515784e-11
1154 628 8.277431633699901e-10
1154 626 1.7942922385545995e-10
1154 697 1.563415279760269e-10
1154 49 4.790651040312852e-10
1154 767 0.999999998298245
1155 965 3.0363804652669885e-10
1155 306 0.2597556102863159
1155 663 0.5284363977723315
1155 599 0.05555829583303294
1155 571 0.1562496958046816
1156 867 1.0
1157 300 2.2554195661252677e-10
1157 713 0.9999999995281118
1157 951 2.463462362183068e-10
1158 805 2.1307277102415984e-09
1158 798 0.0022377471205218082
1158 549 0.9977622507487505
1159 49 3.002734674727824e-10
1159 261 0.14135244196023194
1159 965 9.809004927062256e-13
1159 250 1.8016588140737668e-10
1159 426 5.424468318241974e-08
1159 817 3.584443771863646e-11
1159 993 0.029404349968063057
1159 1000 0.12004142054271369
1159 714 0.14034838774370836
1159 781 0.003954936951014265
1159 663 5.3246937202170825e-11
1159 717 1.2793542842724393e-10
1159 68 0.1727170204083168
1159 359 1.0260696757916998e-10
1159 774 0.3921813873802147
1160 331 1.5598866840689084e-11
1160 475 0.14596380977498605
1160 628 3.7954882178518e-11
1160 157 7.809678346260829e-12
1160 32 0.0028037129729120533
1160 808 1.3251242320207472e-10
1160 109 4.8049395191020416e-11
1160 110 3.7659143814584395e-11
1160 433 0.141845297511613
1160 485 0.11415150023239921
1160 662 0.011605531311241334
1160 626 0.3877798221647407
1160 453 0.059275843146074376
1160 961 0.02425357945610641
1160 364 2.6447355182294145e-11
1160 878 0.031380989101888086
1160 308 4.6276402794242906e-11
1160 397 0.08093991392405563
1160 345 6.879662442674843e-12
1160 174 4.4795594874833214e-11
1161 110 0.20339859242750943
1161 524 0.6720552181875908
1161 662 0.04015026953891745
1161 32 0.08439591969860807
1161 626 6.015690828815709e-12
1161 677 1.4135838045091733e-10
1162 85 0.8897884685008545
1162 240 0.048522418469408676
1162 131 9.870130580247013e-11
1162 867 0.061689112913038975
1162 776 1.7996662561664465e-11
1163 203 0.016897183291589114
1163 527 0.98310281430107
1163 50 8.223230808362445e-13
1163 230 1.6531442494023455e-09
1163 685 4.2409471205569155e-10
1163 83 3.292795192223591e-10
1164 433 1.0
1165 261 0.9895808293232699
1165 774 5.961030380924247e-10
1165 817 0.010419170080626953
1166 714 0.020107896686779144
1166 663 0.09954536338218578
1166 1000 0.1125403915915012
1166 306 0.13439641903766109
1166 781 1.209520961819322e-07
1166 599 0.10909778180344214
1166 147 0.5243120265463346
1167 240 5.5404495416372077e-11
1167 680 0.17788741982681056
1167 891 2.1274061957233524e-10
1167 776 0.47420627547272787
1167 451 0.3479063044323165
1168 776 0.10361991161125664
1168 867 5.977955269911215e-10
1168 240 0.7897336868821927
1168 163 0.012178037067580454
1168 451 0.09446836336520417
1168 85 9.393365098851646e-11
1168 1002 3.8203678688508274e-10
1169 93 1.0
1170 549 2.6480800476831125e-10
1170 805 0.03410862194088374
1170 111 0.22869303732386714
1170 915 3.4793955589319513e-10
1170 225 4.2875650638033394e-12
1170 977 0.2564638158324775
1170 760 0.47553937339642777
1170 952 0.005195150889308763
1171 839 3.78980798617812e-10
1171 769 0.0002720393917484271
1171 230 0.0004330477400760616
1171 897 0.8968527179717193
1171 361 0.09689158850251865
1171 685 0.005550606014956836
1172 915 0.999999981445969
1172 952 3.632868527944134e-09
1172 760 1.492116237814107e-08
1173 817 0.2872938311438359
1173 781 2.685956326245876e-10
1173 774 7.580060055090407e-10
1173 426 0.4757720334651709
1173 181 0.018903830451335566
1173 444 1.5124597578566856e-10
1173 261 0.21803030371111176
1173 717 5.0698269000498544e-11
1174 685 1.854401251106562e-09
1174 230 0.5234775306000367
1174 897 0.4765224675455622
1175 131 4.8201610440813e-10
1175 549 0.9999999995179839
1176 524 8.893954770826848e-11
1176 49 1.000334022415176e-18
1176 305 4.026532186590144e-11
1176 110 8.875259863804739e-11
1176 626 0.8723071172426056
1176 717 0.12769288210059954
1176 475 2.103423733499179e-10
1176 767 2.2849497510743418e-10
1177 104 0.1103154875232264
1177 854 0.0024935419784460995
1177 451 0.05196189977649536
1177 163 0.486749973862825
1177 240 0.07304250786829473
1177 12 0.08781818662756474
1177 1002 0.18761840236314767
1178 203 2.3829677429537406e-11
1178 230 0.9645636583945212
1178 269 2.97796359145146e-07
1178 629 0.035436042993779296
1178 527 7.915106657317911e-10
1179 657 0.05343419524512644
1179 85 0.13053709510217223
1179 131 0.02230634620133418
1179 240 2.9061322732111537e-10
1179 867 0.7937223627102852
1179 769 2.6431453849403596e-10
1179 1002 1.861543146832532e-10
1180 52 5.910338692844632e-10
1180 601 8.610889497447814e-10
1180 93 0.999999998500013
1180 965 4.786421405227854e-11
1181 817 0.4607225495638991
1181 83 6.8971106525681464e-12
1181 444 0.3861307703129992
1181 181 0.0288865274269001
1181 50 0.12426015268930453
1182 925 2.1218400938547267e-10
1182 662 0.015214258275121887
1182 524 0.8132783618987935
1182 626 3.19197224564419e-10
1182 305 3.273076602942867e-08
1182 677 0.17150734656393726
1183 83 1.0
1184 697 0.13358059200435737
1184 767 0.016582817097250742
1184 628 0.8498365908983919
1185 174 0.23753377017219235
1185 485 2.110608190063366e-10
1185 345 1.6919181013416396e-05
1185 674 1.1725618852398975e-10
1185 308 0.7624493102625355
1185 326 5.594183847317789e-11
1186 98 0.27236594398811775
1186 925 1.3112228370853708e-10
1186 300 9.226534475792911e-12
1186 305 0.021360773377046293
1186 172 0.41236538126072414
1186 444 0.18211787215362135
1186 83 0.10536869629338062
1186 717 0.00642133278676113
1187 663 1.146381026726805e-10
1187 391 4.069753245425072e-11
1187 425 0.047722233214642855
1187 306 0.2728777688076588
1187 365 0.11221258799995619
1187 252 0.30749835708096396
1187 571 0.12218991372227098
1187 599 0.13749913901917163
1188 230 0.009988339712756037
1188 269 0.5207425509109417
1188 527 0.0005378937144223407
1188 300 0.015291969537005458
1188 203 0.1522108902564107
1188 12 0.06891467191670554
1188 713 0.0638687276770984
1188 629 0.16844495627465975
1189 203 1.2349174165084109e-09
1189 269 0.9999999987650825
1190 292 8.948638899829902e-10
1190 170 0.7875543220952015
1190 312 0.21244567700993458
1191 250 0.20745637212803492
1191 359 0.3792714038330157
1191 965 4.5730246443016027e-10
1191 93 0.019217658001334965
1191 68 1.9684671715038974e-10
1191 602 6.667234952558354e-11
1191 390 5.624128369222326e-12
1191 489 1.363807976133671e-10
1191 457 0.3940545651572669
1191 714 1.7520865379202224e-11
1192 49 4.274269080026687e-12
1192 359 4.476147804491763e-11
1192 489 1.1236908159939509e-09
1192 774 0.9999999988272733
1193 946 0.11851245243738792
1193 769 2.8596163440994654e-10
1193 361 0.06111945512916777
1193 657 2.814035239828791e-10
1193 839 0.7172685648520625
1193 897 0.10309952701401678
1194 647 0.08508080459920385
1194 706 0.012080276069728871
1194 601 0.05234036100552112
1194 238 0.08175341917927881
1194 701 0.7671139025258346
1194 312 2.919562553084421e-10
1194 736 0.0016312363284767368
1195 549 0.062251402210691316
1195 841 1.9913540903826109e-10
1195 111 0.25836368438956053
1195 882 0.0025702629679000746
1195 225 0.5683322238970666
1195 577 0.10848242587529662
1195 977 4.603495458340522e-10
1196 163 5.92936750211207e-09
1196 1002 0.9999999940706326
1197 369 7.053341358339239e-11
1197 791 0.08569930273988204
1197 251 0.07057216002661112
1197 225 1.1315038450047649e-10
1197 737 2.3675847019459783e-10
1197 841 0.8192171621237193
1197 577 0.024511374689345257
1198 306 1.4319769131553095e-09
1198 571 0.999999998568023
1199 203 0.30047420954912557
1199 527 0.699525790441513
1199 83 9.361451171542668e-12
1200 489 0.9460451307449055
1200 602 1.0170398467426379e-10
1200 49 5.866708837170407e-11
1200 774 0.045326788001176475
1200 697 6.187590846032906e-10
1200 359 0.008628080474788023
1201 269 0.0014001195341581019
1201 713 0.1007504518215443
1201 662 2.5559419754838564e-11
1201 951 0.012222515582605415
1201 114 0.0015327554392595526
1201 168 0.0004195154734484032
1201 174 0.24695674401832923
1201 160 3.342561312851049e-11
1201 624 0.1075464565179366
1201 393 0.5291714415537333
1202 626 0.9999999997428864
1202 110 2.571135256291883e-10
1203 433 0.012652627776426468
1203 677 3.610278333190165e-11
1203 662 0.4884534325707294
1203 32 0.4988939396167414
1204 663 1.0
1205 1002 0.7140052473973652
1205 629 0.22860068936123337
1205 12 0.05739406324140154
1206 629 4.058568871510889e-10
1206 769 0.025369767819164276
1206 240 1.4293470619562492e-09
1206 867 0.2498411967530317
1206 1002 0.7247890335926
1207 629 0.023274658718440207
1207 1002 3.3104113206865e-11
1207 12 0.9116544045741385
1207 269 0.06507093667431715
1208 839 0.014974830440439733
1208 657 0.31558157881975046
1208 85 0.014337416077581565
1208 549 0.05953583851571348
1208 298 0.03164507319218202
1208 131 0.5639252629543327
1209 381 1.6054066537389795e-10
1209 670 1.0112197032191764e-10
1209 168 0.5070103066502042
1209 114 0.4929896930881333
1210 776 1.0
1211 798 0.051763335359768854
1211 549 0.769723961507357
1211 111 0.07332683116072013
1211 131 1.0831709580625832e-10
1211 805 0.10518587186383702
1212 269 4.7058415156769034e-11
1212 951 2.5238813181101593e-10
1212 713 4.0515477874499205e-10
1212 203 7.320316452313139e-11
1212 925 4.945983722577295e-10
1212 300 0.7523676942517181
1212 98 0.2476323044758789
1213 995 5.4093302340891884e-09
1213 312 0.6725009831527979
1213 292 0.32749901143787175
1214 662 0.04465477161290033
1214 393 3.043220724320146e-10
1214 174 0.0010259926297798338
1214 951 0.03368004937607747
1214 624 0.9206391859596847
1214 168 1.1723585945831614e-10
1215 629 0.9999999995347357
1215 230 4.6526430175217774e-10
1216 798 0.358993678208101
1216 365 0.07482065996591271
1216 738 1.6996356925198903e-10
1216 252 0.05906309270696599
1216 549 0.11471788624395007
1216 599 0.04973525131112896
1216 946 0.01816400600132871
1216 391 0.32450542493812784
1216 298 4.545209894322139e-10
1217 527 1.720008246271123e-09
1217 897 0.005003401306536361
1217 769 0.0006940923483744853
1217 629 0.0883350280711363
1217 685 3.459091597845972e-10
1217 230 0.9059674762080355
1218 122 0.009181294026776967
1218 674 1.8227403644090005e-10
1218 670 0.3884681047022008
1218 114 1.850165022733294e-10
1218 168 3.280338514985553e-10
1218 381 0.40099753493142176
1218 174 9.785856087306672e-11
1218 321 3.1285589139321233e-10
1218 308 0.18477005886554307
1218 124 0.016583006368018398
1219 305 0.9999995675934911
1219 925 2.718039111506669e-10
1219 626 7.438909622688273e-10
1219 717 4.3139081398255624e-07
1220 897 3.694118815549587e-09
1220 685 0.00025101235711162874
1220 230 0.9997489839487695
1221 897 0.14060009541348586
1221 361 2.323594142369234e-09
1221 685 0.8593999022629201
1222 817 1.9344684970181455e-07
1222 361 2.5917414150697323e-10
1222 50 0.42432106270526376
1222 83 0.01933459354135434
1222 230 0.0033643587173791457
1222 181 0.3303209963864329
1222 527 0.04973811311612822
1222 685 0.17160087003830762
1222 897 0.001319811789110007
1223 771 0.08106933360885304
1223 257 0.026802857118514822
1223 682 0.0213702670539822
1223 826 0.014063641239626522
1223 221 0.12703763449895905
1223 331 0.05979893489532201
1223 148 0.06543030392926928
1223 202 0.1835202859024634
1223 153 0.24154992797331057
1223 144 0.1569307754090691
1223 605 0.01294453867065051
1223 866 0.0001471909760531399
1223 430 0.009334308723926467
1224 430 0.012036055940657863
1224 144 6.029923377110684e-05
1224 986 0.057035960519534655
1224 257 0.9308676843060363
1225 257 1.0
1226 221 0.0008878755826309786
1226 21 0.23043044850191932
1226 480 0.2235471704545069
1226 682 0.10685672017550893
1226 363 0.23305892399503625
1226 866 0.20521886127031835
1226 345 2.0079175187048755e-11
1227 221 0.11436958995214878
1227 363 2.4707352656313834e-11
1227 866 0.7208846716281835
1227 153 0.010494330722055443
1227 682 0.15425140767290513
1228 313 0.8865896286278412
1228 826 0.11341037137215888
1229 873 7.151752338108158e-05
1229 890 0.8804220093594164
1229 643 1.7969645577341828e-10
1229 353 0.11950647293750606
1230 257 0.11967306717535818
1230 430 0.10082694594441051
1230 144 0.7794999868802313
1231 69 0.05495177967398723
1231 216 1.8811685765743726e-10
1231 665 9.894890209693204e-11
1231 248 0.005933411291767738
1231 352 3.635671054645763e-10
1231 79 0.8811233186526348
1231 458 0.057991489730977216
1232 926 0.9999999996034985
1232 756 3.9650153589348176e-10
1233 771 0.9999999985969805
1233 221 1.40301952587775e-09
1234 257 0.6025063698791987
1234 202 0.3974936301208013
1235 1005 0.018941945808397892
1235 927 1.7563133949282663e-11
1235 377 0.1839563608343902
1235 268 0.10721380026561715
1235 16 0.003935890209753471
1235 212 0.6386889804095325
1235 525 0.04726302245474567
1236 812 0.9894419436414922
1236 605 1.0878824126739064e-11
1236 178 0.01055805634762908
1237 986 0.24888346844356024
1237 144 0.008328860371988522
1237 430 0.3318778852683312
1237 257 0.00019505536479849729
1237 961 0.12322017328468526
1237 364 0.2874945572666365
1238 397 4.5154379156547286e-10
1238 961 0.11153310569437193
1238 364 0.6395256326867355
1238 453 0.24894126116734902
1239 248 0.07295661127902373
1239 448 0.4774238137781336
1239 159 0.06357834750344415
1239 927 0.3860412274393987
1240 605 0.2791516088779454
1240 178 0.5868814491359999
1240 771 0.1339669419860546
1241 756 1.0
1242 826 0.06701395705833314
1242 812 0.10075920623436598
1242 605 0.8067178946551317
1242 178 0.025225770009164285
1242 313 0.0002831720430050976
1243 916 4.435002598548587e-10
1243 377 0.38241139282790415
1243 725 0.20496797915850062
1243 690 0.4126206275700949
1244 331 0.3051341084467324
1244 878 0.25253308245948225
1244 961 0.20882648005212046
1244 397 5.448697477045562e-12
1244 430 0.049861973383887474
1244 345 2.035629403808641e-10
1244 144 0.06884332516173856
1244 485 0.11480103024464168
1244 682 4.238547038741173e-11
1245 430 0.014062970715091588
1245 986 0.9859370292849085
1246 525 3.8374157866916244e-12
1246 212 0.1656218057522636
1246 1005 0.8049305734568053
1246 894 0.029447620723082185
1246 133 6.401143310359513e-11
1247 133 0.523497057961569
1247 643 1.4218719083926375e-09
1247 1005 6.89642795565278e-10
1247 879 0.47650293992691634
1248 221 0.16716694908614196
1248 178 0.016056246948453794
1248 771 0.8167768039654044
1249 752 0.8462556956678953
1249 632 4.519799049635125e-10
1249 404 1.737230482977208e-10
1249 894 0.004562680395790077
1249 525 0.1491816229479437
1249 808 3.626679151654909e-10
1250 480 1.0
1251 257 0.8413211224279894
1251 202 0.1586788775432326
1251 873 2.87778112446646e-11
1252 144 0.980443349191695
1252 257 0.019556650808305025
1253 632 2.4275351725425473e-08
1253 525 0.03538852684860768
1253 808 0.9646114488760406
1254 313 0.32992770450108916
1254 826 0.6700722954989109
1255 605 0.01408159982678221
1255 826 0.9859184001732179
1256 632 0.00973421344503259
1256 353 0.04018586431372229
1256 752 0.01571777704833733
1256 109 3.980354361824131e-12
1256 1005 0.03531988129985048
1256 879 0.10488221793695929
1256 404 0.32718958118605423
1256 133 9.183788899334176e-11
1256 894 0.08506349920370901
1256 890 0.009430117076230088
1256 643 0.37247684839428624
1257 430 1.0
1258 313 0.007303868311551185
1258 310 3.1381570367925885e-11
1258 879 0.15998470331427125
1258 654 2.8856153585720646e-11
1258 353 0.11588279210278948
1258 133 4.002410033646729e-19
1258 756 0.5166637585877206
1258 926 0.20016487762342963
1259 377 1.0
1260 632 0.3064269718779525
1260 626 6.243945017206798e-11
1260 404 0.0004564122550701099
1260 890 1.187989443415659e-10
1260 986 5.5341058479978856e-11
1260 752 0.0025043452434883678
1260 808 0.06618784885971324
1260 525 5.1119387420832513e-11
1260 109 0.6216480590840672
1260 364 0.0027763623920098817
1261 480 0.519644213238591
1261 363 0.47104521733044047
1261 221 0.009310569430968496
1262 363 1.0
1263 752 0.003136072822904151
1263 377 0.021750812880112082
1263 525 0.4668033232855772
1263 1005 0.030331835730135724
1263 894 0.4101690634772844
1263 916 4.9766256563901855e-11
1263 212 0.06780889175422042
1264 310 0.19566503379947048
1264 1005 1.7118370790944587e-10
1264 16 0.10139384890860546
1264 879 0.2143453593325648
1264 133 0.4732441148169345
1264 926 0.015351642971241083
1265 79 7.124459192974703e-10
1265 399 0.9339430985054485
1265 884 4.350161735245661e-10
1265 352 0.03555957953907365
1265 665 0.030497320808015684
1266 826 0.6314824283438729
1266 771 0.0001795872315214892
1266 202 0.014666626587670928
1266 605 0.15417213689509143
1266 654 1.525573420642115e-13
1266 313 0.19949922094169054
1267 268 1.1908062923670493e-10
1267 212 2.138412896594244e-10
1267 927 0.025873833396467993
1267 16 0.8086448018000912
1267 159 0.1654813644705189
1268 326 3.049409899416306e-10
1268 331 2.944500226719503e-10
1268 308 0.00021178052950755316
1268 345 0.7032833672501627
1268 485 8.338358387372052e-10
1268 21 0.2965048507871028
1269 268 0.06624542743881531
1269 927 0.663681248328615
1269 159 0.2700733238292127
1269 16 4.0335694649351593e-10
1270 326 0.022835882198890056
1270 355 0.07910930862026237
1270 21 0.06721478369756928
1270 480 0.8308400254832783
1271 79 0.09014995795667934
1271 399 3.4102461831900855e-10
1271 248 0.1183097105368315
1271 665 0.4923637098317013
1271 159 1.0406593617575031e-11
1271 448 0.2991766213233565
1272 926 1.0
1273 986 0.15801096560620753
1273 109 0.5482243455780181
1273 364 0.2937646888157744
1274 808 2.014189083063046e-10
1274 157 0.9074879517411995
1274 916 0.09251204805738153
1275 448 0.20578883191278668
1275 268 6.629532215619863e-11
1275 248 0.6656624412854084
1275 927 0.09317603607108599
1275 79 2.7034193782341466e-10
1275 69 0.03537269039408173
1276 248 0.2586762544268615
1276 927 4.024542951596923e-10
1276 268 0.5120497435750659
1276 69 0.2292740015956182
1277 926 0.19309772629016916
1277 133 1.9324835443609644e-10
1277 16 0.25327319905970636
1277 310 0.5051581448693135
1277 815 0.048470929587562626
1278 525 6.438956769949463e-11
1278 109 4.587290775745278e-11
1278 626 8.117802605343982e-10
1278 157 4.833101003309798e-10
1278 632 3.859787616847684e-10
1278 916 1.2933182020196318e-10
1278 808 0.9999999980793367
1279 550 0.7095653645185567
1279 690 3.9826827200813066e-10
1279 280 2.815307691046392e-10
1279 725 0.2904346348016442
1280 654 0.060658188823614255
1280 873 0.7107596488563359
1280 257 0.03940733681642306
1280 890 0.18917482550362674
1281 480 0.9999999995196763
1281 21 4.803237441511894e-10
1282 313 1.0
1283 725 0.20580325284904147
1283 690 7.48897365298026e-11
